,created_at,text
85,2022-12-04 16:51:43+00:00,"@caipyqueen @Crypto_Swarm @SBU_DAO_Espanol JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/XhN8kymsXO"
86,2022-12-04 16:51:39+00:00,"@CryptoWolfHost @xKriptoAlp JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/P91yVVdO2D"
87,2022-12-04 16:51:37+00:00,"@Mr_Crypto5 @G30RGE_ JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/97gbE9v4sJ"
88,2022-12-04 16:51:31+00:00,It’s crazy that I can’t find the full video of Kanye and Jones. Obviously the proposal of loving hitler sounds insane but I need the full context. #AlexJones #KanyeWest #Elonmusk
89,2022-12-04 16:51:30+00:00,"@crypto_inez @onecryptogirl JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/3KtLnXHIPm"
90,2022-12-04 16:51:29+00:00,"Elon Musk slams liberal media for 'deceiving the American public'
#ElonMusk #liberals #media #deceit #public  https://t.co/3LXEtj8CoP"
91,2022-12-04 16:51:14+00:00,🚷Let's doo IT‼️Paro*Games #Elonmusk #elonmusk #elonmusktwitter #DogecoinToTheMoon  #TikTok https://t.co/s6d4ZkkLvJ
92,2022-12-04 16:51:06+00:00,"The Tesla Semi was just launched. What might this mean for the future of trucking industry? 
#190tech #tesla #tech #Elonmusk https://t.co/MBayerNEr7"
93,2022-12-04 16:51:03+00:00,EM @elonmusk Elon Musk says expects Neuralink to begin human trials in six months - WHTC https://t.co/XetUDuOqUf #elonmusk #neuralink
94,2022-12-04 16:51:01+00:00,"@Farshad84478821 DATA BY @coingecko about #CAW :
Circulating Supply = 636 T
Total Supply = 666 T
#CAW is Decentralized 🔥
#CAW is Decentralized Social Media 
#CAW like a #bitcoin 
#CAW with #ElonMusk #Ryosi #Vitalik #CZ
KEEP FREE SPECH IN FUTURE!"
95,2022-12-04 16:50:54+00:00,@CNN Now it all depends on the organization conducting poll and their definition of hate speech.  The Hunter Biden coverup is enough for me…thank you #Elonmusk
96,2022-12-04 16:50:50+00:00,"@mtaibbi @SpaceX @neuralink @elonmusk (maybe the REAL question ought to be ""how MANY conflicts of interest do you have, Mr. @mtaibbi, and how much do you 'earn' from these multiple streams of 'passive income' connected to @elonmusk?"" @EricRWeinstein, you're a @peterthiel creature like #ElonMusk—can you help us here?)"
97,2022-12-04 16:50:49+00:00,"@MrRealWhale #Rabbit2023 will boom in year 2023. Buy now
🔥A small investment will provide us with financial freedom.

https://t.co/pFm5w1GlEL

@rabbit2023_

#BSC #ETH #BNB #Rabbit2023 #ElonMusk #Vitalik #CZ #RabbitYear $RABBIT #币安 #区块链 #加密货币"
98,2022-12-04 16:50:44+00:00,"@Missy__Crypto @Web3xETH JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/jjxQGqHLAb"
99,2022-12-04 16:50:27+00:00,"@pedro1306_ @VelodromeFi @optimismFND JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/EtU8SAP9ja"
100,2022-12-04 16:50:15+00:00,"@Cetoex DATA BY @coingecko about #CAW :
Circulating Supply = 636 T
Total Supply = 666 T
#CAW is Decentralized 🔥
#CAW is Decentralized Social Media 
#CAW like a #bitcoin 
#CAW with #ElonMusk #Ryosi #Vitalik #CZ
KEEP FREE SPECH IN FUTURE!"
101,2022-12-04 16:50:15+00:00,"@CryptoJutsu1 @ciprian_dascalu JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/CnfBjgKJW8"
102,2022-12-04 16:50:12+00:00,"@elonmusk Yes, this is so needed! Beside, whatever helps to prevent friction among users is more than welcome! #Elonmusk #ElonGOAT"
103,2022-12-04 16:50:09+00:00,"@SchaanSteve @ZeroHedge_ @Bitboy_Crypto JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/RRGD3mMFm7"
104,2022-12-04 16:50:03+00:00,"@Trad35 @BillAckman JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/qG4PwNKPgW"
105,2022-12-04 16:50:02+00:00,"@BSCGemsAlert DATA BY @coingecko about #CAW :
Circulating Supply = 636 T
Total Supply = 666 T
#CAW is Decentralized 🔥
#CAW is Decentralized Social Media 
#CAW like a #bitcoin 
#CAW with #ElonMusk #Ryosi #Vitalik #CZ
KEEP FREE SPECH IN FUTURE!"
106,2022-12-04 16:49:53+00:00,"@topstonks JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/oNox2Qs28K"
107,2022-12-04 16:49:47+00:00,@POTUS You are such a fool.  They NEVER should have gone as high as you let them and you still have no clue.  You have done NOTHING for this country but try to destroy it. Glad all the nonsense that went on with the Democrats and your corruption with your son and you exposed.  #ElonMusk
108,2022-12-04 16:49:46+00:00,"@MattWallace888 DATA BY @coingecko about #CAW :
Circulating Supply = 636 T
Total Supply = 666 T
#CAW is Decentralized 🔥
#CAW is Decentralized Social Media 
#CAW like a #bitcoin 
#CAW with #ElonMusk #Ryosi #Vitalik #CZ
KEEP FREE SPECH IN FUTURE!"
109,2022-12-04 16:49:42+00:00,"@IAmPotDEALer17 JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/so4yGElDsY"
110,2022-12-04 16:49:37+00:00,"@WillCryptoUP @CryptoFomoQueen JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/ppsdQOVYek"
111,2022-12-04 16:49:34+00:00,"@Crypto_Ynah JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/zzKZn5DTqO"
112,2022-12-04 16:49:30+00:00,"@elonmusk DATA BY @coingecko about #CAW :
Circulating Supply = 636 T
Total Supply = 666 T
#CAW is Decentralized 🔥
#CAW is Decentralized Social Media 
#CAW like a #bitcoin 
#CAW with #ElonMusk #Ryosi #Vitalik #CZ
KEEP FREE SPECH IN FUTURE!"
113,2022-12-04 16:49:17+00:00,"@BabyDogeCEX @binance @BabyDogeCoin DATA BY @coingecko about #CAW :
Circulating Supply = 636 T
Total Supply = 666 T
#CAW is Decentralized 🔥
#CAW is Decentralized Social Media 
#CAW like a #bitcoin 
#CAW with #ElonMusk #Ryosi #Vitalik #CZ
KEEP FREE SPECH IN FUTURE!"
114,2022-12-04 16:48:52+00:00,"@CryptoBabyBi JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/Fn0GxJ9hsV"
115,2022-12-04 16:48:40+00:00,"@0xju_ @thedefivillain JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/s0QvBEboAT"
116,2022-12-04 16:48:32+00:00,"EM @elonmusk Caitlyn Jenner tells Elon Musk he's 'public enemy number one to some very, very bad people' and that she's worried about his safety - Yahoo! Voices https://t.co/0iDn8oG0rw #ElonMusk #Tesla #SpaceX"
117,2022-12-04 16:48:29+00:00,"@Yusufbeyyyyyyyy @cryptogems555 @rabbit2023_ Lfgggggggoooooooooooo

https://t.co/rqouOo3aWB

@rabbit2023_

#BSC #ETH #BNB #Rabbit2023 #ElonMusk #Vitalik #CZ #RabbitYear $RABBIT #币安 #区块链 #加密货币"
118,2022-12-04 16:48:29+00:00,"@binance DATA BY @coingecko about #CAW :
Circulating Supply = 636 T
Total Supply = 666 T
#CAW is Decentralized 🔥
#CAW is Decentralized Social Media 
#CAW like a #bitcoin 
#CAW with #ElonMusk #Ryosi #Vitalik #CZ
KEEP FREE SPECH IN FUTURE!"
119,2022-12-04 16:48:06+00:00,"@Yusufbeyyyyyyyy @hernanlafalce @rabbit2023_ Rabbit2023 for sure

https://t.co/rqouOnL1It

@rabbit2023_

#BSC #ETH #BNB #Rabbit2023 #ElonMusk #Vitalik #CZ #RabbitYear $RABBIT #币安 #区块链 #加密货币"
120,2022-12-04 16:47:55+00:00,#Elonmusk has a plan https://t.co/wszLNn4Erl
121,2022-12-04 16:47:40+00:00,"@ClassyCrypto_ JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/8LHbihNUng"
122,2022-12-04 16:47:40+00:00,🐵 Inside chilling ‘Frankenstein’ #monkey experiments as #ElonMusk urged to ban tests - @TheSun https://t.co/W0C3CI6BuU
123,2022-12-04 16:47:39+00:00,"@elonmusk freeing the bird. Next we’ll free the doge!

#ElonMusk #DogecoinToTheMoon #doge #msm #MSNBC #cbs https://t.co/52ds4bOLc4"
124,2022-12-04 16:47:36+00:00,"@BSCGemsAlert DATA BY @coingecko about #CAW :
Circulating Supply = 636 T
Total Supply = 666 T
#CAW is Decentralized 🔥
#CAW is Decentralized Social Media 
#CAW like a #bitcoin 
#CAW with #ElonMusk #Ryosi #Vitalik #CZ
KEEP FREE SPECH IN FUTURE!"
125,2022-12-04 16:47:19+00:00,"@0xEthereumYoda @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/8cLPe9Ffzx"
126,2022-12-04 16:47:18+00:00,"@hernanlafalce You should buy The most bullish 🤑
🔥A small investment will provide us with financial freedom.

https://t.co/pFm5w1GlEL

@rabbit2023_

#BSC #ETH #BNB #Rabbit2023 #ElonMusk #Vitalik #CZ #RabbitYear $RABBIT #币安 #区块链 #加密货币"
127,2022-12-04 16:47:07+00:00,"@Rubenempelotas @AKN4710 @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/OPy2aJ7CNo"
128,2022-12-04 16:47:00+00:00,"@ChrisKnight407 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/4h4jttxtSY"
129,2022-12-04 16:46:56+00:00,"@MrShinyBird JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/Y7RtwQNqs1"
130,2022-12-04 16:46:48+00:00,"@RHDefence JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/2vFzvRTSw7"
131,2022-12-04 16:46:45+00:00,"@blockbyt_es @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/LrEoVTaLDL"
132,2022-12-04 16:46:40+00:00,"@GoldenBulll_ JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/NNorn9Mbas"
133,2022-12-04 16:46:38+00:00,#Elonmusk  here's another loser I would never care for.  As soon as I block or request not to see someone another shows up.  Meanwhile I never see certain people I follow.  Clearly this is manipulated https://t.co/dtHaOqgjJF
134,2022-12-04 16:46:32+00:00,"@Bigcricket467 @mcgee_bits @TazerFaceINC @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/EnJC9XZLHC"
135,2022-12-04 16:46:29+00:00,@elonmusk @elonmusk what’s up with your profile picture?? That’s your Halloween costume with Baphomet on it??? #twitterfiles #Elonmusk #elon #notsure
136,2022-12-04 16:46:24+00:00,"@CAASSOO1 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/rghcmAQ9JM"
137,2022-12-04 16:46:12+00:00,"@Inked_Pixels @MashedMotato JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/e9isDh0AyD"
138,2022-12-04 16:46:09+00:00,"#Elonmusk thought he had story to tell, but it was a #nothingburger. https://t.co/Qs06Bfnhui"
139,2022-12-04 16:46:05+00:00,"@elonmusk putting all the left wing, ban happy fact checkers on a leash!
#elon #elonmusk #twitter #leash #twitterban #liberals  #walkthedog #FactCheckers #FactCheck #TWITTERGATE #TwitterTakeover https://t.co/oVnRvkQMMt"
140,2022-12-04 16:46:01+00:00,"hi guys this is my fresh portfolio of my nft website pls follow and support 
this is link below
https://t.co/q4OZDB8OEr

@CedrickSkillman @camelworldcup @AdimEveryweek  @NFTsniper98 

#NFT #NFTCommunity #NFTMarketplace #ElonMusk"
141,2022-12-04 16:45:59+00:00,"@julien99xu JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/snaTu1UZMv"
142,2022-12-04 16:45:54+00:00,"@KingCryptoAryan JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/bHKCICBwsM"
143,2022-12-04 16:45:50+00:00,Bring back Snowden and Assange. They were unfairly prosecuted. Stuck in Europe. #Snowden #Assange #Elonmusk #bidenisevil #DemocratsAreCorrupt
144,2022-12-04 16:45:44+00:00,@MayoIsSpicyy I am pulling #ElonMusk strings!!! https://t.co/yZTh6BQS8p
145,2022-12-04 16:45:44+00:00,"@MMCrypto JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/ycoGa64qK1"
146,2022-12-04 16:45:39+00:00,"@RichardGrenell I was surprised to see a segment on @CBSNews this morning about @Twitter @elonmusk and the #twitterfiles It was a slanted segment as usual, but they covered it nonetheless, unlike the rest of the #MainstreamMedia Thank you for being so transparent #ElonMusk"
147,2022-12-04 16:45:31+00:00,"@Crypto_Hawkk @blcoktime @momochenming JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/2UiZYg8lQm"
